video_id,class,label
74992,Swiping Right,15
131068,Swiping Up,16
33833,Zooming Out With Full Hand,23
12334,Sliding Two Fingers Down,8
84499,Zooming In With Full Hand,21
67337,Swiping Down,13
126170,Thumb Down,17
86048,Stop Sign,12
62814,Rolling Hand Backward,5
983,Stop Sign,12
87542,Stop Sign,12
29455,Pushing Hand Away,3
39383,Sliding Two Fingers Left,9
1711,Sliding Two Fingers Down,8
3579,Thumb Up,18
145292,Swiping Down,13
94827,Pushing Hand Away,3
35788,Zooming In With Two Fingers,22
40154,Pulling Hand In,1
19580,Rolling Hand Forward,6
92903,Drumming Fingers,0
119306,Pulling Hand In,1
92739,Zooming Out With Two Fingers,24
97429,Zooming In With Full Hand,21
96389,Zooming In With Full Hand,21
117918,Zooming Out With Full Hand,23
87550,Sliding Two Fingers Left,9
69915,Pushing Two Fingers Away,4
143849,Swiping Right,15
83381,Sliding Two Fingers Left,9
45205,Thumb Down,17
73359,Pushing Hand Away,3
37179,Sliding Two Fingers Right,10
88855,Stop Sign,12
73568,Swiping Down,13
105923,Pulling Hand In,1
119474,Drumming Fingers,0
133737,Sliding Two Fingers Down,8
24972,Pushing Two Fingers Away,4
85813,Zooming In With Full Hand,21
59674,Sliding Two Fingers Down,8
120152,Zooming In With Two Fingers,22
51072,Sliding Two Fingers Down,8
71040,Zooming Out With Full Hand,23
96771,Swiping Up,16
46276,Sliding Two Fingers Left,9
30138,Swiping Down,13
88452,Zooming Out With Two Fingers,24
122322,Sliding Two Fingers Up,11
138656,Zooming In With Two Fingers,22
72435,Stop Sign,12
90080,Stop Sign,12
94412,Rolling Hand Backward,5
108648,Sliding Two Fingers Right,10
139419,Swiping Up,16
13401,Drumming Fingers,0
81095,Sliding Two Fingers Right,10
123002,Swiping Down,13
74755,Turning Hand Counterclockwise,20
18849,Swiping Left,14
43574,Thumb Down,17
38284,Rolling Hand Forward,6
82682,Sliding Two Fingers Right,10
67780,Pushing Hand Away,3
17935,Swiping Down,13
111100,Sliding Two Fingers Right,10
126036,Pulling Hand In,1
41703,Shaking Hand,7
104221,Thumb Down,17
102172,Zooming Out With Full Hand,23
137223,Zooming Out With Two Fingers,24
34034,Zooming Out With Full Hand,23
146755,Thumb Down,17
147419,Drumming Fingers,0
63138,Pulling Two Fingers In,2
136468,Sliding Two Fingers Up,11
31718,Swiping Left,14
90841,Zooming Out With Two Fingers,24
47739,Zooming In With Full Hand,21
73054,Swiping Up,16
77011,Turning Hand Counterclockwise,20
7449,Turning Hand Counterclockwise,20
2646,Turning Hand Counterclockwise,20
552,Swiping Left,14
92757,Swiping Left,14
19343,Shaking Hand,7
114990,Pulling Two Fingers In,2
143576,Rolling Hand Forward,6
39506,Sliding Two Fingers Left,9
5043,Swiping Right,15
24913,Swiping Down,13
73770,Turning Hand Counterclockwise,20
80358,Shaking Hand,7
112186,Swiping Right,15
16976,Swiping Down,13
131044,Drumming Fingers,0
75838,Pulling Two Fingers In,2
104171,Sliding Two Fingers Left,9
55115,Shaking Hand,7
119722,Thumb Up,18
5421,Sliding Two Fingers Right,10
51773,Zooming In With Two Fingers,22
61320,Rolling Hand Forward,6
66036,Swiping Right,15
56110,Swiping Down,13
65535,Pushing Two Fingers Away,4
100409,Pushing Hand Away,3
64383,Sliding Two Fingers Down,8
51932,Swiping Up,16
122112,Sliding Two Fingers Up,11
145643,Drumming Fingers,0
7962,Swiping Up,16
99305,Rolling Hand Forward,6
52453,Thumb Up,18
68172,Drumming Fingers,0
89634,Zooming In With Two Fingers,22
133375,Thumb Down,17
67166,Sliding Two Fingers Right,10
12893,Pushing Hand Away,3
110543,Pushing Two Fingers Away,4
145161,Zooming In With Full Hand,21
124856,Rolling Hand Backward,5
24249,Sliding Two Fingers Up,11
30265,Pulling Hand In,1
89149,Turning Hand Clockwise,19
146839,Turning Hand Clockwise,19
61713,Pushing Hand Away,3
100281,Swiping Down,13
112401,Turning Hand Clockwise,19
79643,Pushing Hand Away,3
101584,Sliding Two Fingers Left,9
61086,Swiping Down,13
12691,Drumming Fingers,0
8105,Pushing Hand Away,3
146457,Swiping Left,14
65024,Pushing Two Fingers Away,4
56628,Zooming Out With Two Fingers,24
106210,Turning Hand Counterclockwise,20
131810,Sliding Two Fingers Left,9
77231,Pulling Hand In,1
89860,Pushing Hand Away,3
8682,Sliding Two Fingers Up,11
119244,Swiping Down,13
64942,Turning Hand Clockwise,19
45736,Swiping Left,14
46539,Zooming In With Two Fingers,22
114517,Zooming Out With Full Hand,23
113031,Pushing Hand Away,3
69216,Swiping Down,13
1953,Zooming Out With Two Fingers,24
51227,Swiping Up,16
61008,Thumb Down,17
108380,Sliding Two Fingers Right,10
124600,Sliding Two Fingers Down,8
113858,Sliding Two Fingers Down,8
64989,Zooming Out With Two Fingers,24
62630,Drumming Fingers,0
54420,Turning Hand Clockwise,19
1407,Pushing Hand Away,3
116066,Zooming In With Two Fingers,22
141036,Sliding Two Fingers Down,8
125966,Shaking Hand,7
107623,Zooming In With Two Fingers,22
147192,Shaking Hand,7
88522,Rolling Hand Backward,5
106295,Shaking Hand,7
104636,Shaking Hand,7
131432,Swiping Left,14
90088,Sliding Two Fingers Down,8
908,Sliding Two Fingers Right,10
8583,Thumb Up,18
57301,Swiping Right,15
26297,Zooming In With Full Hand,21
22043,Sliding Two Fingers Up,11
141998,Swiping Up,16
50594,Sliding Two Fingers Up,11
65302,Pulling Hand In,1
3710,Zooming In With Full Hand,21
18171,Sliding Two Fingers Up,11
40359,Pushing Hand Away,3
26543,Pushing Hand Away,3
41354,Thumb Up,18
58615,Sliding Two Fingers Down,8
80109,Swiping Left,14
53133,Turning Hand Counterclockwise,20
51107,Swiping Up,16
113338,Drumming Fingers,0
130862,Swiping Up,16
24964,Zooming Out With Two Fingers,24
96438,Stop Sign,12
91068,Swiping Right,15
123395,Sliding Two Fingers Down,8
114786,Sliding Two Fingers Left,9
137952,Zooming Out With Two Fingers,24
117645,Zooming Out With Two Fingers,24
40286,Swiping Left,14
372,Stop Sign,12
93926,Rolling Hand Backward,5
78716,Swiping Right,15
25790,Zooming In With Full Hand,21
51528,Thumb Up,18
106856,Stop Sign,12
146423,Shaking Hand,7
51190,Pushing Hand Away,3
60264,Stop Sign,12
73045,Pushing Hand Away,3
122397,Swiping Down,13
3937,Swiping Up,16
11620,Drumming Fingers,0
50616,Stop Sign,12
47579,Pulling Two Fingers In,2
136979,Rolling Hand Backward,5
114533,Thumb Up,18
110605,Pulling Hand In,1
78003,Pulling Hand In,1
32652,Pushing Two Fingers Away,4
124859,Sliding Two Fingers Right,10
115447,Pulling Hand In,1
117236,Zooming In With Two Fingers,22
135588,Stop Sign,12
105938,Zooming Out With Two Fingers,24
124905,Pulling Two Fingers In,2
141497,Rolling Hand Backward,5
97025,Turning Hand Clockwise,19
79092,Rolling Hand Forward,6
100135,Zooming Out With Full Hand,23
45733,Drumming Fingers,0
11785,Zooming In With Two Fingers,22
53961,Thumb Down,17
94293,Swiping Up,16
120272,Thumb Down,17
80621,Thumb Up,18
63311,Swiping Left,14
55636,Zooming Out With Two Fingers,24
58070,Zooming Out With Full Hand,23
119281,Zooming In With Full Hand,21
64612,Pushing Hand Away,3
129467,Turning Hand Clockwise,19
69799,Stop Sign,12
22792,Thumb Down,17
50108,Zooming Out With Two Fingers,24
92754,Swiping Up,16
31075,Swiping Up,16
6933,Turning Hand Counterclockwise,20
136278,Thumb Down,17
92457,Drumming Fingers,0
16643,Zooming In With Two Fingers,22
13473,Zooming Out With Full Hand,23
30155,Rolling Hand Forward,6
1292,Swiping Down,13
28041,Swiping Left,14
85218,Turning Hand Counterclockwise,20
63010,Pulling Two Fingers In,2
7911,Pulling Two Fingers In,2
103589,Stop Sign,12
41852,Swiping Up,16
86252,Rolling Hand Forward,6
14011,Swiping Up,16
44158,Pushing Hand Away,3
19109,Drumming Fingers,0
54867,Rolling Hand Backward,5
72862,Sliding Two Fingers Right,10
28601,Swiping Right,15
34402,Stop Sign,12
24096,Thumb Up,18
126253,Zooming Out With Full Hand,23
17366,Swiping Down,13
1156,Pushing Two Fingers Away,4
56363,Thumb Up,18
137291,Sliding Two Fingers Down,8
130779,Turning Hand Counterclockwise,20
64730,Rolling Hand Forward,6
19900,Pulling Hand In,1
47021,Turning Hand Clockwise,19
29230,Thumb Up,18
3474,Pushing Hand Away,3
32557,Pulling Hand In,1
85557,Sliding Two Fingers Up,11
43533,Rolling Hand Backward,5
67521,Thumb Up,18
48182,Turning Hand Counterclockwise,20
78220,Pulling Two Fingers In,2
84867,Zooming In With Two Fingers,22
36381,Stop Sign,12
114388,Swiping Left,14
104454,Pulling Hand In,1
130941,Zooming Out With Two Fingers,24
56658,Thumb Up,18
65416,Zooming In With Full Hand,21
43491,Zooming In With Full Hand,21
74242,Shaking Hand,7
50499,Pushing Two Fingers Away,4
22352,Swiping Up,16
117322,Zooming Out With Full Hand,23
63929,Zooming In With Full Hand,21
132035,Pulling Two Fingers In,2
7412,Zooming In With Full Hand,21
66840,Swiping Up,16
117597,Stop Sign,12
126033,Pushing Two Fingers Away,4
39072,Pushing Two Fingers Away,4
119740,Zooming Out With Two Fingers,24
125491,Thumb Down,17
112029,Sliding Two Fingers Down,8
125051,Thumb Up,18
141195,Pulling Two Fingers In,2
14573,Zooming In With Two Fingers,22
25345,Sliding Two Fingers Down,8
86113,Sliding Two Fingers Down,8
83596,Turning Hand Clockwise,19
146034,Thumb Down,17
122045,Sliding Two Fingers Right,10
130067,Zooming In With Two Fingers,22
134544,Zooming In With Full Hand,21
54947,Zooming Out With Two Fingers,24
107720,Pulling Hand In,1
123867,Pulling Hand In,1
76968,Pushing Hand Away,3
5172,Stop Sign,12
33283,Sliding Two Fingers Right,10
104039,Zooming In With Two Fingers,22
6534,Rolling Hand Backward,5
129599,Turning Hand Counterclockwise,20
140995,Turning Hand Counterclockwise,20
88541,Zooming In With Two Fingers,22
96348,Pushing Hand Away,3
105411,Rolling Hand Backward,5
106065,Sliding Two Fingers Right,10
90359,Drumming Fingers,0
108530,Sliding Two Fingers Up,11
34618,Sliding Two Fingers Down,8
21718,Swiping Right,15
117890,Swiping Right,15
140865,Rolling Hand Forward,6
23047,Turning Hand Counterclockwise,20
127830,Turning Hand Clockwise,19
132263,Thumb Up,18
114808,Swiping Up,16
31070,Sliding Two Fingers Down,8
130982,Swiping Up,16
100380,Swiping Right,15
148016,Zooming In With Full Hand,21
54362,Pulling Hand In,1
8623,Stop Sign,12
77407,Rolling Hand Forward,6
134897,Pushing Two Fingers Away,4
2772,Sliding Two Fingers Down,8
126776,Thumb Down,17
89086,Turning Hand Clockwise,19
128290,Shaking Hand,7
69990,Turning Hand Clockwise,19
37063,Rolling Hand Backward,5
134294,Zooming Out With Two Fingers,24
129039,Sliding Two Fingers Right,10
9124,Stop Sign,12
6462,Stop Sign,12
11162,Zooming Out With Full Hand,23
143407,Swiping Down,13
144889,Swiping Left,14
95195,Drumming Fingers,0
136903,Pushing Hand Away,3
107134,Swiping Down,13
43864,Zooming In With Two Fingers,22
80222,Swiping Down,13
53481,Rolling Hand Forward,6
96368,Swiping Up,16
67400,Swiping Up,16
39923,Swiping Down,13
25838,Sliding Two Fingers Right,10
37998,Sliding Two Fingers Right,10
82570,Stop Sign,12
78830,Zooming In With Two Fingers,22
147740,Zooming Out With Two Fingers,24
87436,Zooming In With Two Fingers,22
17014,Thumb Down,17
51806,Rolling Hand Forward,6
21816,Swiping Right,15
83291,Swiping Down,13
108247,Turning Hand Clockwise,19
53812,Pulling Two Fingers In,2
77515,Shaking Hand,7
140733,Shaking Hand,7
4245,Sliding Two Fingers Down,8
8300,Pushing Hand Away,3
145856,Zooming Out With Two Fingers,24
63647,Turning Hand Clockwise,19
119198,Sliding Two Fingers Down,8
79961,Stop Sign,12
108715,Swiping Right,15
138116,Shaking Hand,7
54814,Drumming Fingers,0
107768,Shaking Hand,7
124504,Drumming Fingers,0
40107,Turning Hand Counterclockwise,20
132639,Thumb Down,17
6973,Shaking Hand,7
79556,Pulling Two Fingers In,2
138776,Pulling Two Fingers In,2
96268,Stop Sign,12
90157,Sliding Two Fingers Right,10
21861,Turning Hand Clockwise,19
37857,Swiping Right,15
28255,Zooming Out With Full Hand,23
93892,Sliding Two Fingers Left,9
119234,Drumming Fingers,0
80348,Swiping Right,15
15571,Stop Sign,12
6630,Zooming In With Full Hand,21
140013,Turning Hand Counterclockwise,20
121951,Zooming In With Two Fingers,22
42224,Pushing Two Fingers Away,4
9839,Drumming Fingers,0
107195,Thumb Down,17
48921,Sliding Two Fingers Up,11
65371,Rolling Hand Backward,5
43851,Turning Hand Counterclockwise,20
17132,Zooming Out With Full Hand,23
73933,Pulling Two Fingers In,2
54795,Zooming In With Full Hand,21
70432,Rolling Hand Forward,6
148076,Stop Sign,12
141473,Sliding Two Fingers Right,10
90766,Rolling Hand Forward,6
113146,Sliding Two Fingers Up,11
63567,Turning Hand Counterclockwise,20
63102,Stop Sign,12
121665,Stop Sign,12
47123,Zooming In With Full Hand,21
57486,Shaking Hand,7
32612,Shaking Hand,7
64309,Swiping Right,15
105600,Zooming In With Two Fingers,22
67045,Sliding Two Fingers Down,8
93955,Swiping Left,14
111517,Sliding Two Fingers Right,10
119098,Turning Hand Counterclockwise,20
7836,Swiping Left,14
147846,Turning Hand Counterclockwise,20
136104,Shaking Hand,7
143999,Zooming In With Two Fingers,22
56146,Stop Sign,12
118606,Pushing Two Fingers Away,4
38052,Shaking Hand,7
6003,Pulling Hand In,1
142600,Pulling Hand In,1
28442,Sliding Two Fingers Up,11
92167,Zooming Out With Full Hand,23
118007,Rolling Hand Forward,6
79700,Zooming Out With Full Hand,23
115276,Pulling Hand In,1
19253,Swiping Left,14
31220,Swiping Up,16
36679,Turning Hand Counterclockwise,20
109190,Pushing Hand Away,3
94988,Thumb Up,18
38730,Pulling Hand In,1
34920,Zooming Out With Full Hand,23
30666,Sliding Two Fingers Up,11
13796,Sliding Two Fingers Right,10
127902,Swiping Down,13
57407,Turning Hand Counterclockwise,20
68313,Shaking Hand,7
129181,Swiping Right,15
66483,Sliding Two Fingers Left,9
101965,Sliding Two Fingers Down,8
12951,Thumb Up,18
28714,Shaking Hand,7
69190,Swiping Left,14
69969,Turning Hand Counterclockwise,20
107361,Pushing Two Fingers Away,4
91383,Swiping Left,14
81685,Thumb Up,18
25384,Pushing Hand Away,3
120957,Sliding Two Fingers Left,9
106972,Swiping Up,16
62802,Rolling Hand Forward,6
28126,Swiping Down,13
2374,Thumb Up,18
76441,Pushing Hand Away,3
26688,Sliding Two Fingers Right,10
38934,Swiping Up,16
16713,Zooming In With Two Fingers,22
44807,Swiping Left,14
58238,Shaking Hand,7
33946,Zooming Out With Full Hand,23
70448,Swiping Right,15
14738,Zooming Out With Full Hand,23
136863,Swiping Up,16
53092,Drumming Fingers,0
73031,Pushing Hand Away,3
131348,Swiping Down,13
93954,Turning Hand Clockwise,19
11967,Thumb Up,18
28127,Pushing Hand Away,3
45563,Thumb Down,17
51853,Rolling Hand Forward,6
142321,Zooming Out With Two Fingers,24
144932,Pulling Hand In,1
133639,Thumb Up,18
30542,Swiping Up,16
35318,Swiping Left,14
77161,Rolling Hand Forward,6
124327,Rolling Hand Backward,5
33412,Pulling Two Fingers In,2
116223,Zooming Out With Two Fingers,24
24767,Thumb Down,17
55996,Thumb Up,18
84568,Shaking Hand,7
142957,Pushing Two Fingers Away,4
8200,Swiping Down,13
45552,Pulling Hand In,1
121692,Rolling Hand Backward,5
15847,Pushing Hand Away,3
3966,Thumb Up,18
133082,Swiping Up,16
22193,Rolling Hand Backward,5
84080,Swiping Up,16
97610,Thumb Down,17
86894,Zooming In With Full Hand,21
2709,Stop Sign,12
16448,Stop Sign,12
48414,Thumb Down,17
53094,Zooming Out With Two Fingers,24
102639,Swiping Right,15
100349,Turning Hand Clockwise,19
128493,Rolling Hand Forward,6
72890,Pushing Hand Away,3
33941,Thumb Down,17
132634,Sliding Two Fingers Right,10
103254,Rolling Hand Backward,5
1455,Sliding Two Fingers Right,10
61526,Zooming Out With Two Fingers,24
68324,Stop Sign,12
110366,Sliding Two Fingers Left,9
58339,Pulling Two Fingers In,2
87835,Rolling Hand Forward,6
41440,Turning Hand Counterclockwise,20
33748,Rolling Hand Forward,6
84223,Thumb Down,17
64653,Thumb Down,17
74301,Drumming Fingers,0
140658,Zooming In With Two Fingers,22
100734,Drumming Fingers,0
89468,Swiping Down,13
105615,Rolling Hand Forward,6
60252,Pushing Hand Away,3
89285,Thumb Up,18
13117,Swiping Down,13
114334,Zooming In With Full Hand,21
8772,Pushing Two Fingers Away,4
75173,Turning Hand Clockwise,19
93857,Zooming In With Two Fingers,22
67648,Swiping Down,13
72310,Sliding Two Fingers Left,9
4161,Zooming Out With Full Hand,23
101804,Stop Sign,12
124658,Pushing Two Fingers Away,4
2497,Sliding Two Fingers Right,10
89401,Pushing Hand Away,3
9201,Pushing Hand Away,3
125797,Zooming In With Full Hand,21
145884,Pushing Two Fingers Away,4
21879,Pulling Hand In,1
44364,Sliding Two Fingers Down,8
147680,Pushing Two Fingers Away,4
38476,Pulling Hand In,1
72489,Rolling Hand Backward,5
21219,Drumming Fingers,0
96427,Sliding Two Fingers Right,10
117531,Swiping Left,14
29364,Sliding Two Fingers Right,10
42539,Zooming Out With Full Hand,23
48636,Swiping Left,14
24912,Turning Hand Clockwise,19
32905,Rolling Hand Forward,6
90154,Swiping Right,15
43344,Swiping Left,14
36058,Sliding Two Fingers Left,9
12163,Rolling Hand Forward,6
71673,Thumb Down,17
118067,Pulling Hand In,1
99726,Pulling Two Fingers In,2
75993,Zooming In With Full Hand,21
39267,Pulling Two Fingers In,2
129918,Pulling Two Fingers In,2
120533,Thumb Down,17
39931,Pulling Hand In,1
136856,Zooming In With Full Hand,21
137810,Pushing Two Fingers Away,4
26288,Swiping Up,16
74143,Zooming Out With Full Hand,23
26509,Zooming Out With Two Fingers,24
28623,Zooming Out With Full Hand,23
56259,Zooming In With Full Hand,21
93700,Zooming Out With Full Hand,23
26281,Drumming Fingers,0
116,Pulling Hand In,1
48053,Sliding Two Fingers Down,8
53793,Stop Sign,12
74201,Pushing Two Fingers Away,4
92803,Zooming Out With Two Fingers,24
34061,Zooming Out With Full Hand,23
104324,Rolling Hand Backward,5
138128,Drumming Fingers,0
87937,Thumb Up,18
13578,Turning Hand Clockwise,19
134388,Sliding Two Fingers Right,10
92292,Thumb Up,18
48717,Turning Hand Clockwise,19
6792,Zooming Out With Two Fingers,24
66328,Turning Hand Counterclockwise,20
16496,Thumb Down,17
131901,Swiping Right,15
40247,Turning Hand Clockwise,19
81949,Drumming Fingers,0
60881,Thumb Down,17
99968,Shaking Hand,7
112937,Swiping Left,14
9559,Stop Sign,12
136431,Rolling Hand Forward,6
112693,Zooming Out With Full Hand,23
127516,Thumb Down,17
52542,Stop Sign,12
48904,Pushing Two Fingers Away,4
133034,Pulling Two Fingers In,2
899,Pulling Hand In,1
70132,Zooming In With Two Fingers,22
65250,Sliding Two Fingers Down,8
88234,Sliding Two Fingers Right,10
101708,Thumb Down,17
141762,Pushing Two Fingers Away,4
143410,Sliding Two Fingers Right,10
19879,Sliding Two Fingers Up,11
143530,Turning Hand Counterclockwise,20
84845,Sliding Two Fingers Right,10
72611,Stop Sign,12
48534,Zooming Out With Two Fingers,24
95589,Shaking Hand,7
96064,Thumb Down,17
2125,Zooming Out With Full Hand,23
80075,Sliding Two Fingers Down,8
45495,Turning Hand Clockwise,19
73731,Rolling Hand Backward,5
105061,Swiping Down,13
79200,Pulling Two Fingers In,2
63295,Zooming Out With Full Hand,23
43530,Zooming In With Full Hand,21
146237,Thumb Down,17
95051,Swiping Down,13
142977,Pulling Hand In,1
38333,Pushing Two Fingers Away,4
47166,Zooming In With Full Hand,21
108540,Swiping Up,16
28345,Thumb Up,18
64554,Rolling Hand Forward,6
14129,Zooming Out With Full Hand,23
109980,Pulling Two Fingers In,2
108354,Pulling Hand In,1
2568,Stop Sign,12
122818,Stop Sign,12
114199,Rolling Hand Forward,6
84574,Thumb Up,18
70608,Swiping Right,15
86448,Rolling Hand Backward,5
44623,Zooming In With Two Fingers,22
146605,Rolling Hand Backward,5
89409,Rolling Hand Forward,6
100587,Turning Hand Counterclockwise,20
95429,Swiping Right,15
43402,Zooming Out With Full Hand,23
46689,Thumb Down,17
74637,Stop Sign,12
95122,Stop Sign,12
127795,Zooming In With Two Fingers,22
111295,Zooming Out With Two Fingers,24
19075,Pulling Two Fingers In,2
58245,Shaking Hand,7
67250,Sliding Two Fingers Right,10
128262,Zooming Out With Two Fingers,24
919,Stop Sign,12
91436,Rolling Hand Backward,5
117883,Swiping Right,15
82577,Pulling Hand In,1
3548,Rolling Hand Forward,6
127422,Swiping Up,16
114024,Thumb Down,17
74952,Swiping Down,13
2161,Swiping Up,16
76234,Pulling Hand In,1
111819,Turning Hand Counterclockwise,20
82422,Drumming Fingers,0
64069,Swiping Right,15
54172,Rolling Hand Backward,5
121978,Drumming Fingers,0
56579,Turning Hand Counterclockwise,20
47934,Stop Sign,12
27002,Swiping Left,14
28322,Turning Hand Counterclockwise,20
116839,Shaking Hand,7
128837,Stop Sign,12
106183,Pulling Two Fingers In,2
82211,Rolling Hand Forward,6
131537,Turning Hand Clockwise,19
32481,Sliding Two Fingers Left,9
57058,Sliding Two Fingers Down,8
77747,Rolling Hand Forward,6
25929,Sliding Two Fingers Up,11
95438,Swiping Right,15
61537,Stop Sign,12
14982,Zooming In With Full Hand,21
91702,Swiping Down,13
111475,Pulling Two Fingers In,2
80153,Thumb Down,17
34252,Sliding Two Fingers Up,11
11038,Turning Hand Clockwise,19
21325,Zooming In With Two Fingers,22
144858,Sliding Two Fingers Down,8
132832,Rolling Hand Backward,5
135073,Shaking Hand,7
25058,Zooming Out With Full Hand,23
14459,Zooming Out With Two Fingers,24
124679,Turning Hand Clockwise,19
21273,Turning Hand Counterclockwise,20
52120,Drumming Fingers,0
42179,Swiping Right,15
16511,Swiping Down,13
40660,Swiping Left,14
1551,Sliding Two Fingers Up,11
44279,Pushing Two Fingers Away,4
65209,Pulling Hand In,1
2988,Stop Sign,12
137278,Pulling Hand In,1
67284,Turning Hand Clockwise,19
15801,Pulling Two Fingers In,2
126976,Turning Hand Clockwise,19
43444,Shaking Hand,7
62475,Pushing Hand Away,3
80762,Turning Hand Counterclockwise,20
11070,Drumming Fingers,0
20516,Zooming In With Two Fingers,22
61120,Sliding Two Fingers Left,9
85095,Sliding Two Fingers Right,10
33150,Shaking Hand,7
90780,Zooming Out With Two Fingers,24
140580,Sliding Two Fingers Left,9
133379,Zooming In With Two Fingers,22
65128,Pulling Hand In,1
42866,Pushing Two Fingers Away,4
93759,Pulling Hand In,1
70574,Swiping Down,13
106535,Zooming Out With Two Fingers,24
81252,Swiping Down,13
93041,Turning Hand Clockwise,19
58277,Drumming Fingers,0
71691,Pulling Hand In,1
30475,Thumb Up,18
126000,Swiping Up,16
91028,Sliding Two Fingers Left,9
135223,Zooming Out With Full Hand,23
76791,Swiping Right,15
51373,Pushing Hand Away,3
21311,Rolling Hand Forward,6
115700,Rolling Hand Backward,5
74321,Thumb Up,18
89229,Zooming In With Full Hand,21
58022,Swiping Left,14
2055,Pushing Two Fingers Away,4
44784,Zooming In With Full Hand,21
119521,Swiping Down,13
94221,Turning Hand Clockwise,19
104105,Pushing Two Fingers Away,4
119890,Zooming In With Two Fingers,22
76006,Pulling Two Fingers In,2
46768,Zooming Out With Full Hand,23
74448,Zooming Out With Two Fingers,24
11130,Pushing Hand Away,3
29306,Sliding Two Fingers Up,11
125984,Pushing Two Fingers Away,4
108905,Sliding Two Fingers Left,9
144004,Swiping Right,15
41689,Sliding Two Fingers Left,9
70567,Zooming In With Full Hand,21
44938,Thumb Up,18
142975,Sliding Two Fingers Right,10
114167,Zooming In With Two Fingers,22
33620,Thumb Down,17
4762,Drumming Fingers,0
1601,Zooming Out With Full Hand,23
57854,Shaking Hand,7
40082,Shaking Hand,7
123957,Thumb Down,17
79082,Zooming In With Two Fingers,22
48192,Swiping Right,15
138907,Sliding Two Fingers Up,11
142662,Zooming In With Full Hand,21
71410,Drumming Fingers,0
73723,Turning Hand Counterclockwise,20
35587,Zooming In With Full Hand,21
62025,Swiping Right,15
63158,Rolling Hand Forward,6
24192,Swiping Up,16
51665,Sliding Two Fingers Left,9
5851,Thumb Down,17
131394,Swiping Left,14
28492,Pushing Hand Away,3
28280,Zooming Out With Full Hand,23
78375,Shaking Hand,7
59305,Swiping Right,15
110461,Zooming In With Full Hand,21
94723,Rolling Hand Backward,5
106099,Stop Sign,12
109197,Thumb Down,17
36062,Swiping Left,14
126067,Sliding Two Fingers Right,10
15816,Zooming In With Full Hand,21
57617,Shaking Hand,7
73339,Swiping Left,14
92501,Zooming In With Two Fingers,22
114520,Zooming Out With Full Hand,23
23390,Zooming Out With Two Fingers,24
73884,Turning Hand Counterclockwise,20
36668,Thumb Up,18
13817,Zooming In With Full Hand,21
137137,Rolling Hand Backward,5
4837,Zooming In With Two Fingers,22
100227,Turning Hand Clockwise,19
107766,Thumb Up,18
97108,Sliding Two Fingers Right,10
77698,Turning Hand Counterclockwise,20
49729,Sliding Two Fingers Up,11
4349,Sliding Two Fingers Right,10
145408,Shaking Hand,7
134944,Pushing Hand Away,3
140174,Turning Hand Counterclockwise,20
67520,Sliding Two Fingers Left,9
48797,Rolling Hand Forward,6
47278,Sliding Two Fingers Up,11
66043,Zooming In With Full Hand,21
28650,Turning Hand Counterclockwise,20
48626,Sliding Two Fingers Right,10
95842,Sliding Two Fingers Up,11
12279,Swiping Left,14
35207,Pushing Two Fingers Away,4
129480,Stop Sign,12
18077,Rolling Hand Forward,6
132871,Zooming In With Two Fingers,22
1079,Swiping Up,16
88229,Turning Hand Counterclockwise,20
122018,Pushing Hand Away,3
91563,Thumb Down,17
83105,Rolling Hand Forward,6
1553,Sliding Two Fingers Down,8
55988,Rolling Hand Forward,6
118506,Sliding Two Fingers Left,9
91364,Rolling Hand Backward,5
100324,Zooming Out With Two Fingers,24
61054,Swiping Down,13
3831,Shaking Hand,7
50369,Zooming In With Full Hand,21
70938,Zooming In With Two Fingers,22
143088,Swiping Left,14
47557,Sliding Two Fingers Left,9
64537,Rolling Hand Backward,5
24408,Zooming Out With Full Hand,23
75123,Sliding Two Fingers Right,10
39773,Stop Sign,12
139032,Swiping Left,14
100287,Thumb Up,18
101116,Sliding Two Fingers Right,10
72741,Swiping Up,16
59061,Turning Hand Clockwise,19
113564,Pulling Hand In,1
13786,Drumming Fingers,0
42975,Sliding Two Fingers Up,11
15798,Pulling Hand In,1
21345,Shaking Hand,7
125405,Shaking Hand,7
8019,Sliding Two Fingers Left,9
115112,Sliding Two Fingers Up,11
38899,Sliding Two Fingers Up,11
43900,Zooming In With Two Fingers,22
728,Zooming In With Two Fingers,22
14276,Sliding Two Fingers Up,11
90729,Swiping Right,15
16238,Stop Sign,12
83266,Rolling Hand Forward,6
49012,Shaking Hand,7
143863,Pushing Two Fingers Away,4
51801,Zooming In With Two Fingers,22
138434,Turning Hand Counterclockwise,20
80184,Zooming In With Two Fingers,22
41975,Stop Sign,12
145840,Swiping Up,16
44135,Pulling Hand In,1
91679,Zooming In With Two Fingers,22
2197,Zooming Out With Full Hand,23
34330,Zooming Out With Two Fingers,24
61574,Turning Hand Counterclockwise,20
121320,Swiping Up,16
115622,Swiping Left,14
38624,Sliding Two Fingers Up,11
34702,Thumb Down,17
79067,Swiping Right,15
2287,Thumb Up,18
126017,Turning Hand Counterclockwise,20
17871,Swiping Left,14
9463,Drumming Fingers,0
77427,Pushing Two Fingers Away,4
57116,Rolling Hand Backward,5
96150,Swiping Left,14
27014,Swiping Left,14
68916,Zooming In With Two Fingers,22
111585,Swiping Right,15
