video_id,class,label
78011,Thumb Down,17
115373,Pushing Hand Away,3
58289,Sliding Two Fingers Down,8
79690,Turning Hand Counterclockwise,20
93098,Shaking Hand,7
72206,Pushing Hand Away,3
24371,Stop Sign,12
5446,Pulling Two Fingers In,2
10540,Turning Hand Clockwise,19
55109,Zooming In With Two Fingers,22
43913,Drumming Fingers,0
100705,Drumming Fingers,0
59168,Swiping Right,15
38050,Thumb Up,18
126589,Sliding Two Fingers Left,9
56246,Sliding Two Fingers Down,8
95641,Swiping Down,13
12464,Pushing Hand Away,3
107107,Rolling Hand Forward,6
27433,Swiping Left,14
140552,Rolling Hand Backward,5
5751,Zooming Out With Two Fingers,24
128587,Zooming Out With Full Hand,23
3312,Zooming Out With Full Hand,23
141443,Zooming In With Full Hand,21
39917,Pushing Two Fingers Away,4
57250,Zooming In With Full Hand,21
104546,Turning Hand Clockwise,19
9114,Zooming In With Two Fingers,22
72878,Zooming In With Full Hand,21
115824,Stop Sign,12
72130,Pulling Two Fingers In,2
78798,Shaking Hand,7
50757,Pulling Hand In,1
127535,Zooming Out With Full Hand,23
105923,Pulling Hand In,1
26294,Pulling Hand In,1
105081,Swiping Down,13
113002,Pushing Two Fingers Away,4
123811,Stop Sign,12
127432,Drumming Fingers,0
67543,Drumming Fingers,0
13874,Thumb Down,17
11647,Thumb Down,17
111642,Rolling Hand Forward,6
120228,Rolling Hand Backward,5
41368,Zooming Out With Two Fingers,24
79435,Zooming In With Two Fingers,22
99523,Swiping Right,15
67748,Sliding Two Fingers Up,11
137398,Sliding Two Fingers Down,8
29711,Sliding Two Fingers Right,10
53201,Thumb Down,17
113950,Pulling Two Fingers In,2
100715,Pulling Two Fingers In,2
42044,Rolling Hand Backward,5
81707,Pushing Hand Away,3
132783,Rolling Hand Forward,6
68139,Swiping Up,16
76535,Zooming In With Full Hand,21
113316,Sliding Two Fingers Right,10
62498,Zooming In With Two Fingers,22
134544,Zooming In With Full Hand,21
80695,Turning Hand Counterclockwise,20
100194,Thumb Down,17
143406,Turning Hand Counterclockwise,20
70007,Rolling Hand Backward,5
106552,Pulling Two Fingers In,2
52529,Sliding Two Fingers Down,8
17395,Shaking Hand,7
128472,Zooming In With Full Hand,21
129362,Zooming Out With Full Hand,23
40395,Sliding Two Fingers Down,8
105734,Turning Hand Counterclockwise,20
72741,Swiping Up,16
92242,Zooming In With Full Hand,21
48637,Swiping Left,14
40172,Pulling Two Fingers In,2
26049,Thumb Down,17
3134,Pushing Hand Away,3
96884,Turning Hand Counterclockwise,20
2079,Swiping Right,15
76307,Pushing Hand Away,3
69353,Zooming In With Two Fingers,22
121838,Pulling Hand In,1
75317,Turning Hand Clockwise,19
4512,Drumming Fingers,0
116086,Shaking Hand,7
48634,Swiping Right,15
122458,Swiping Down,13
27696,Pushing Two Fingers Away,4
20546,Thumb Up,18
7130,Rolling Hand Forward,6
4039,Zooming Out With Two Fingers,24
10453,Turning Hand Clockwise,19
25148,Sliding Two Fingers Right,10
11448,Pushing Hand Away,3
58409,Turning Hand Clockwise,19
146073,Shaking Hand,7
91186,Turning Hand Counterclockwise,20
101892,Stop Sign,12
138930,Swiping Right,15
54554,Zooming Out With Full Hand,23
71326,Sliding Two Fingers Left,9
79342,Zooming Out With Two Fingers,24
33091,Pushing Two Fingers Away,4
80149,Shaking Hand,7
42233,Sliding Two Fingers Right,10
38054,Swiping Left,14
14197,Thumb Down,17
28633,Sliding Two Fingers Up,11
69145,Thumb Down,17
67541,Swiping Up,16
131330,Sliding Two Fingers Down,8
13333,Stop Sign,12
18968,Swiping Up,16
12993,Zooming In With Two Fingers,22
64191,Sliding Two Fingers Right,10
118442,Swiping Up,16
140619,Sliding Two Fingers Up,11
104387,Shaking Hand,7
121631,Rolling Hand Backward,5
23239,Thumb Down,17
37284,Zooming In With Full Hand,21
79669,Drumming Fingers,0
136614,Drumming Fingers,0
76578,Drumming Fingers,0
105724,Zooming In With Full Hand,21
74076,Pushing Hand Away,3
74435,Thumb Down,17
56760,Sliding Two Fingers Up,11
2722,Sliding Two Fingers Down,8
31976,Thumb Up,18
92771,Swiping Up,16
147997,Swiping Down,13
94399,Shaking Hand,7
25187,Zooming In With Full Hand,21
98262,Sliding Two Fingers Up,11
118186,Stop Sign,12
97553,Stop Sign,12
23218,Pulling Two Fingers In,2
131997,Pulling Hand In,1
57483,Thumb Up,18
65110,Swiping Down,13
94711,Sliding Two Fingers Down,8
122452,Rolling Hand Backward,5
100056,Shaking Hand,7
141546,Zooming In With Two Fingers,22
96749,Pulling Hand In,1
62799,Swiping Left,14
99524,Turning Hand Counterclockwise,20
19056,Zooming Out With Two Fingers,24
56186,Swiping Down,13
49330,Swiping Left,14
35156,Swiping Up,16
135099,Sliding Two Fingers Right,10
16109,Zooming Out With Two Fingers,24
77297,Pulling Two Fingers In,2
95408,Stop Sign,12
6010,Zooming Out With Full Hand,23
106819,Zooming In With Two Fingers,22
74727,Swiping Up,16
119898,Swiping Up,16
93013,Rolling Hand Backward,5
42994,Zooming Out With Full Hand,23
146936,Swiping Down,13
59756,Stop Sign,12
23416,Pushing Two Fingers Away,4
116680,Swiping Down,13
4151,Swiping Down,13
64206,Pushing Hand Away,3
103817,Pulling Hand In,1
62486,Sliding Two Fingers Down,8
71570,Zooming In With Full Hand,21
142289,Zooming In With Two Fingers,22
602,Swiping Left,14
110627,Thumb Down,17
146903,Pushing Hand Away,3
114747,Rolling Hand Forward,6
90172,Pulling Hand In,1
80728,Thumb Down,17
96855,Thumb Up,18
53319,Swiping Right,15
130824,Rolling Hand Forward,6
132375,Swiping Left,14
39317,Zooming Out With Two Fingers,24
91908,Zooming Out With Two Fingers,24
86438,Turning Hand Clockwise,19
5850,Pulling Two Fingers In,2
131913,Drumming Fingers,0
7669,Turning Hand Counterclockwise,20
40285,Pulling Two Fingers In,2
79048,Zooming Out With Two Fingers,24
58654,Zooming In With Full Hand,21
31775,Zooming Out With Full Hand,23
15547,Rolling Hand Forward,6
78220,Pulling Two Fingers In,2
53440,Rolling Hand Backward,5
121658,Thumb Down,17
59071,Pulling Two Fingers In,2
99739,Shaking Hand,7
140335,Pulling Two Fingers In,2
10286,Swiping Down,13
104757,Pushing Two Fingers Away,4
104394,Stop Sign,12
29562,Rolling Hand Backward,5
81622,Pushing Two Fingers Away,4
8212,Pulling Hand In,1
145078,Zooming Out With Two Fingers,24
139295,Pulling Hand In,1
17497,Pulling Hand In,1
83892,Sliding Two Fingers Down,8
61389,Sliding Two Fingers Down,8
14675,Shaking Hand,7
444,Turning Hand Counterclockwise,20
142039,Turning Hand Clockwise,19
96315,Swiping Down,13
117049,Pushing Two Fingers Away,4
50717,Swiping Up,16
1951,Sliding Two Fingers Left,9
8535,Sliding Two Fingers Down,8
102737,Swiping Up,16
45079,Zooming Out With Two Fingers,24
89865,Shaking Hand,7
85172,Swiping Up,16
38472,Zooming Out With Full Hand,23
145067,Rolling Hand Backward,5
48889,Thumb Up,18
124401,Sliding Two Fingers Right,10
58610,Sliding Two Fingers Up,11
65912,Swiping Up,16
134861,Rolling Hand Backward,5
32638,Thumb Up,18
58660,Rolling Hand Forward,6
769,Swiping Left,14
14625,Zooming Out With Two Fingers,24
49404,Rolling Hand Backward,5
142830,Swiping Right,15
122731,Zooming In With Two Fingers,22
64335,Swiping Right,15
88266,Thumb Up,18
120490,Thumb Up,18
19053,Pushing Two Fingers Away,4
106491,Rolling Hand Forward,6
67841,Rolling Hand Forward,6
74916,Pushing Two Fingers Away,4
127618,Zooming In With Full Hand,21
85131,Zooming Out With Two Fingers,24
36594,Zooming Out With Full Hand,23
23527,Drumming Fingers,0
57869,Swiping Down,13
15139,Thumb Up,18
48120,Shaking Hand,7
68301,Pushing Two Fingers Away,4
13939,Zooming In With Full Hand,21
116022,Pushing Two Fingers Away,4
73424,Swiping Up,16
29929,Pulling Hand In,1
42938,Thumb Up,18
144050,Swiping Left,14
69468,Swiping Right,15
107844,Thumb Down,17
57137,Zooming In With Full Hand,21
8997,Sliding Two Fingers Up,11
108147,Pulling Two Fingers In,2
93619,Turning Hand Counterclockwise,20
94720,Sliding Two Fingers Left,9
7989,Zooming Out With Two Fingers,24
83782,Pushing Two Fingers Away,4
4617,Rolling Hand Backward,5
88712,Rolling Hand Forward,6
114385,Swiping Right,15
124450,Thumb Down,17
19166,Thumb Up,18
48868,Pulling Two Fingers In,2
23919,Zooming In With Two Fingers,22
6848,Turning Hand Clockwise,19
84300,Swiping Right,15
50264,Sliding Two Fingers Up,11
111688,Sliding Two Fingers Left,9
20936,Zooming In With Full Hand,21
19790,Swiping Right,15
25310,Zooming In With Two Fingers,22
130516,Zooming In With Two Fingers,22
79399,Zooming In With Full Hand,21
54440,Rolling Hand Forward,6
39916,Pulling Hand In,1
64224,Rolling Hand Backward,5
73100,Thumb Down,17
77533,Rolling Hand Forward,6
28090,Pushing Two Fingers Away,4
33209,Shaking Hand,7
120278,Sliding Two Fingers Right,10
44231,Swiping Left,14
115590,Zooming In With Full Hand,21
25724,Zooming Out With Full Hand,23
144421,Sliding Two Fingers Down,8
96350,Sliding Two Fingers Left,9
94763,Zooming In With Two Fingers,22
67573,Swiping Left,14
10228,Thumb Down,17
109458,Pulling Hand In,1
98216,Swiping Up,16
91859,Thumb Down,17
49167,Swiping Down,13
36725,Swiping Down,13
114941,Zooming In With Full Hand,21
85785,Zooming In With Full Hand,21
23740,Swiping Up,16
76928,Thumb Up,18
72582,Thumb Down,17
34932,Swiping Up,16
16546,Sliding Two Fingers Up,11
12207,Turning Hand Clockwise,19
76009,Stop Sign,12
120811,Shaking Hand,7
106822,Thumb Up,18
67290,Zooming In With Full Hand,21
49507,Zooming In With Two Fingers,22
19039,Pulling Hand In,1
79575,Drumming Fingers,0
82391,Turning Hand Clockwise,19
22311,Sliding Two Fingers Up,11
48483,Sliding Two Fingers Up,11
140739,Rolling Hand Forward,6
64815,Thumb Up,18
86275,Drumming Fingers,0
38319,Rolling Hand Forward,6
114429,Turning Hand Counterclockwise,20
38253,Sliding Two Fingers Right,10
8378,Zooming Out With Two Fingers,24
13791,Zooming In With Full Hand,21
70521,Swiping Right,15
93292,Pushing Two Fingers Away,4
83678,Turning Hand Counterclockwise,20
66147,Thumb Up,18
63323,Thumb Up,18
120513,Shaking Hand,7
140026,Pushing Hand Away,3
24656,Pulling Two Fingers In,2
11968,Drumming Fingers,0
90965,Swiping Down,13
17153,Thumb Down,17
108122,Rolling Hand Forward,6
59782,Zooming Out With Full Hand,23
125770,Pulling Hand In,1
15833,Zooming Out With Full Hand,23
1252,Sliding Two Fingers Down,8
82688,Zooming In With Two Fingers,22
7635,Drumming Fingers,0
118585,Zooming In With Full Hand,21
137930,Thumb Down,17
91817,Shaking Hand,7
95717,Sliding Two Fingers Right,10
63700,Thumb Up,18
115206,Swiping Down,13
79564,Swiping Right,15
147391,Shaking Hand,7
146008,Zooming Out With Two Fingers,24
4721,Rolling Hand Backward,5
122066,Sliding Two Fingers Up,11
101252,Rolling Hand Backward,5
143527,Rolling Hand Backward,5
98589,Swiping Down,13
55102,Pushing Hand Away,3
46356,Turning Hand Counterclockwise,20
139364,Rolling Hand Backward,5
83922,Swiping Right,15
46519,Stop Sign,12
15804,Thumb Down,17
36173,Drumming Fingers,0
127445,Pushing Two Fingers Away,4
35263,Thumb Down,17
29707,Swiping Right,15
120893,Pulling Hand In,1
30889,Rolling Hand Backward,5
108800,Sliding Two Fingers Right,10
70734,Rolling Hand Forward,6
11299,Sliding Two Fingers Right,10
94359,Drumming Fingers,0
3047,Rolling Hand Backward,5
19012,Zooming In With Full Hand,21
32481,Sliding Two Fingers Left,9
10411,Zooming In With Two Fingers,22
9990,Turning Hand Clockwise,19
2001,Sliding Two Fingers Down,8
129989,Turning Hand Counterclockwise,20
40877,Zooming Out With Full Hand,23
69732,Sliding Two Fingers Right,10
69668,Sliding Two Fingers Up,11
45880,Pushing Hand Away,3
30521,Zooming In With Two Fingers,22
51438,Swiping Up,16
66104,Sliding Two Fingers Up,11
112246,Sliding Two Fingers Up,11
21069,Swiping Up,16
28370,Swiping Right,15
89725,Shaking Hand,7
127960,Stop Sign,12
84371,Zooming Out With Full Hand,23
131961,Swiping Up,16
93566,Zooming In With Full Hand,21
120225,Zooming Out With Two Fingers,24
9525,Zooming Out With Full Hand,23
104340,Stop Sign,12
144765,Turning Hand Counterclockwise,20
132955,Sliding Two Fingers Right,10
121690,Stop Sign,12
104357,Zooming In With Two Fingers,22
114024,Thumb Down,17
54087,Thumb Down,17
133193,Swiping Down,13
23811,Thumb Down,17
125109,Swiping Down,13
121803,Pushing Two Fingers Away,4
68297,Pulling Two Fingers In,2
121082,Rolling Hand Backward,5
116324,Swiping Up,16
103979,Swiping Right,15
104402,Drumming Fingers,0
62325,Zooming In With Two Fingers,22
125997,Zooming Out With Full Hand,23
42329,Zooming In With Full Hand,21
98923,Turning Hand Clockwise,19
14434,Shaking Hand,7
97200,Pushing Two Fingers Away,4
82870,Swiping Right,15
6523,Swiping Up,16
102713,Swiping Down,13
3982,Rolling Hand Backward,5
104709,Pushing Hand Away,3
128507,Zooming In With Full Hand,21
123568,Zooming In With Full Hand,21
111777,Rolling Hand Backward,5
32366,Swiping Up,16
101451,Thumb Up,18
85508,Rolling Hand Backward,5
4668,Zooming Out With Two Fingers,24
136723,Swiping Right,15
103231,Thumb Down,17
116560,Sliding Two Fingers Right,10
49691,Sliding Two Fingers Right,10
82370,Turning Hand Clockwise,19
9496,Drumming Fingers,0
66748,Zooming Out With Full Hand,23
147380,Pushing Hand Away,3
126106,Pushing Two Fingers Away,4
37176,Swiping Down,13
73438,Turning Hand Clockwise,19
114492,Sliding Two Fingers Left,9
28437,Turning Hand Counterclockwise,20
17353,Sliding Two Fingers Right,10
125294,Sliding Two Fingers Left,9
24047,Sliding Two Fingers Down,8
90571,Sliding Two Fingers Up,11
98172,Thumb Up,18
31207,Zooming In With Full Hand,21
4704,Drumming Fingers,0
14477,Swiping Up,16
7480,Pushing Hand Away,3
55779,Thumb Down,17
50212,Swiping Left,14
101454,Shaking Hand,7
81147,Sliding Two Fingers Right,10
81044,Drumming Fingers,0
69973,Turning Hand Clockwise,19
86903,Sliding Two Fingers Up,11
32574,Zooming Out With Two Fingers,24
128341,Rolling Hand Forward,6
29966,Sliding Two Fingers Down,8
132535,Sliding Two Fingers Down,8
145722,Rolling Hand Backward,5
39777,Pushing Hand Away,3
130114,Swiping Up,16
10999,Rolling Hand Forward,6
134441,Rolling Hand Forward,6
114243,Sliding Two Fingers Down,8
112966,Thumb Down,17
18734,Zooming Out With Full Hand,23
37276,Turning Hand Clockwise,19
125570,Swiping Right,15
11020,Drumming Fingers,0
11810,Drumming Fingers,0
1573,Pushing Hand Away,3
119566,Thumb Up,18
17884,Pulling Two Fingers In,2
4413,Turning Hand Counterclockwise,20
78986,Turning Hand Counterclockwise,20
6907,Swiping Up,16
77550,Sliding Two Fingers Up,11
122948,Pulling Two Fingers In,2
94825,Pushing Two Fingers Away,4
95667,Sliding Two Fingers Left,9
16807,Pushing Two Fingers Away,4
26242,Swiping Left,14
106252,Zooming Out With Two Fingers,24
140575,Pulling Two Fingers In,2
51228,Zooming Out With Two Fingers,24
113006,Stop Sign,12
110960,Shaking Hand,7
129460,Thumb Down,17
142811,Zooming Out With Two Fingers,24
45789,Swiping Right,15
68471,Pulling Hand In,1
12547,Turning Hand Clockwise,19
53236,Swiping Right,15
140891,Sliding Two Fingers Right,10
29572,Rolling Hand Backward,5
147405,Sliding Two Fingers Right,10
142869,Pulling Two Fingers In,2
1494,Turning Hand Counterclockwise,20
4775,Zooming In With Two Fingers,22
42594,Swiping Up,16
2435,Zooming Out With Full Hand,23
9624,Pushing Two Fingers Away,4
61488,Turning Hand Counterclockwise,20
4432,Pulling Two Fingers In,2
105139,Zooming In With Two Fingers,22
139290,Swiping Right,15
112132,Thumb Down,17
79908,Thumb Up,18
105925,Zooming In With Two Fingers,22
12914,Turning Hand Counterclockwise,20
106931,Sliding Two Fingers Right,10
81300,Sliding Two Fingers Left,9
83487,Turning Hand Counterclockwise,20
128752,Zooming In With Two Fingers,22
125111,Pulling Hand In,1
113620,Zooming Out With Two Fingers,24
115908,Pulling Hand In,1
14146,Pushing Hand Away,3
10802,Zooming In With Two Fingers,22
111697,Zooming In With Full Hand,21
94186,Swiping Right,15
14692,Pulling Two Fingers In,2
63070,Swiping Right,15
4158,Thumb Up,18
16714,Sliding Two Fingers Left,9
71525,Sliding Two Fingers Right,10
109541,Swiping Down,13
89732,Swiping Down,13
14831,Swiping Left,14
90845,Rolling Hand Forward,6
41267,Pushing Hand Away,3
68989,Rolling Hand Backward,5
36566,Zooming Out With Full Hand,23
16519,Zooming Out With Two Fingers,24
145226,Thumb Down,17
60763,Sliding Two Fingers Right,10
2146,Thumb Down,17
130673,Swiping Up,16
134142,Zooming Out With Full Hand,23
48036,Zooming Out With Two Fingers,24
68563,Turning Hand Counterclockwise,20
132939,Stop Sign,12
89124,Swiping Down,13
9900,Pushing Hand Away,3
125422,Swiping Down,13
113954,Pulling Two Fingers In,2
50533,Thumb Down,17
58984,Turning Hand Counterclockwise,20
79463,Swiping Down,13
59913,Zooming Out With Full Hand,23
26380,Drumming Fingers,0
14482,Pushing Two Fingers Away,4
36094,Drumming Fingers,0
65503,Shaking Hand,7
96939,Rolling Hand Backward,5
107050,Turning Hand Counterclockwise,20
142504,Pulling Two Fingers In,2
115811,Zooming Out With Full Hand,23
68742,Swiping Up,16
102553,Zooming In With Two Fingers,22
80129,Zooming In With Full Hand,21
142947,Swiping Left,14
112442,Thumb Down,17
3820,Stop Sign,12
130991,Stop Sign,12
89011,Pushing Hand Away,3
119875,Rolling Hand Forward,6
121329,Rolling Hand Backward,5
86736,Thumb Down,17
24279,Sliding Two Fingers Down,8
72282,Thumb Up,18
16504,Turning Hand Clockwise,19
119087,Pushing Hand Away,3
72453,Thumb Up,18
103103,Swiping Right,15
46693,Rolling Hand Backward,5
135795,Shaking Hand,7
140319,Pushing Hand Away,3
118788,Pulling Two Fingers In,2
136158,Sliding Two Fingers Down,8
53002,Pushing Hand Away,3
11549,Sliding Two Fingers Right,10
47103,Thumb Down,17
75642,Zooming In With Two Fingers,22
60692,Swiping Left,14
83725,Thumb Up,18
99992,Drumming Fingers,0
110995,Sliding Two Fingers Up,11
95646,Sliding Two Fingers Up,11
147370,Sliding Two Fingers Up,11
80966,Turning Hand Counterclockwise,20
125695,Turning Hand Clockwise,19
13913,Pushing Two Fingers Away,4
92420,Rolling Hand Backward,5
73539,Rolling Hand Forward,6
82635,Pushing Hand Away,3
115961,Zooming Out With Full Hand,23
56095,Swiping Down,13
80261,Swiping Left,14
141469,Sliding Two Fingers Down,8
7933,Rolling Hand Backward,5
29052,Zooming In With Full Hand,21
37298,Shaking Hand,7
145653,Sliding Two Fingers Up,11
100556,Stop Sign,12
49362,Pushing Hand Away,3
5257,Thumb Up,18
36892,Stop Sign,12
99852,Pushing Two Fingers Away,4
97439,Swiping Left,14
113302,Turning Hand Clockwise,19
119520,Sliding Two Fingers Right,10
87612,Zooming Out With Two Fingers,24
34728,Turning Hand Clockwise,19
141974,Turning Hand Clockwise,19
4946,Sliding Two Fingers Down,8
107925,Rolling Hand Backward,5
20035,Thumb Up,18
75064,Turning Hand Counterclockwise,20
133421,Sliding Two Fingers Down,8
13961,Sliding Two Fingers Down,8
127166,Pulling Two Fingers In,2
77947,Sliding Two Fingers Up,11
86087,Pushing Two Fingers Away,4
111398,Thumb Up,18
108570,Rolling Hand Forward,6
121948,Zooming Out With Two Fingers,24
34956,Drumming Fingers,0
19954,Rolling Hand Backward,5
14087,Drumming Fingers,0
73828,Zooming In With Full Hand,21
115439,Swiping Right,15
73650,Shaking Hand,7
10342,Swiping Left,14
127130,Turning Hand Clockwise,19
59321,Sliding Two Fingers Up,11
64167,Zooming In With Full Hand,21
133247,Sliding Two Fingers Right,10
6750,Zooming In With Full Hand,21
30803,Sliding Two Fingers Left,9
139670,Rolling Hand Forward,6
110903,Zooming In With Two Fingers,22
48742,Shaking Hand,7
146486,Swiping Right,15
48615,Drumming Fingers,0
123104,Swiping Up,16
47145,Turning Hand Counterclockwise,20
121292,Turning Hand Counterclockwise,20
82582,Sliding Two Fingers Left,9
58985,Swiping Down,13
59166,Sliding Two Fingers Down,8
47575,Pulling Hand In,1
141962,Pushing Hand Away,3
100473,Pulling Hand In,1
114546,Pulling Two Fingers In,2
13982,Swiping Right,15
98617,Pulling Two Fingers In,2
17244,Pushing Two Fingers Away,4
65195,Turning Hand Clockwise,19
15348,Sliding Two Fingers Up,11
40417,Swiping Up,16
105708,Drumming Fingers,0
98898,Rolling Hand Backward,5
32572,Pushing Hand Away,3
117038,Pulling Two Fingers In,2
72651,Rolling Hand Forward,6
94526,Sliding Two Fingers Down,8
53909,Swiping Right,15
46387,Stop Sign,12
15425,Thumb Down,17
26229,Pulling Two Fingers In,2
38479,Pulling Two Fingers In,2
142736,Thumb Down,17
77796,Zooming Out With Two Fingers,24
134428,Swiping Right,15
64327,Drumming Fingers,0
16673,Pushing Two Fingers Away,4
139109,Shaking Hand,7
98658,Pushing Two Fingers Away,4
133354,Sliding Two Fingers Down,8
85910,Pulling Two Fingers In,2
71386,Zooming Out With Two Fingers,24
36530,Swiping Right,15
53975,Sliding Two Fingers Up,11
30389,Sliding Two Fingers Down,8
57842,Stop Sign,12
76810,Turning Hand Counterclockwise,20
137615,Shaking Hand,7
47167,Pulling Two Fingers In,2
22541,Shaking Hand,7
17148,Thumb Down,17
89087,Shaking Hand,7
132043,Sliding Two Fingers Right,10
128520,Thumb Up,18
67349,Sliding Two Fingers Right,10
112778,Stop Sign,12
25349,Zooming Out With Two Fingers,24
96298,Pulling Hand In,1
147905,Sliding Two Fingers Up,11
111270,Rolling Hand Backward,5
42089,Pulling Two Fingers In,2
46948,Turning Hand Counterclockwise,20
105241,Sliding Two Fingers Right,10
130403,Swiping Up,16
36832,Thumb Up,18
22772,Drumming Fingers,0
91358,Drumming Fingers,0
61364,Pulling Two Fingers In,2
2703,Zooming Out With Two Fingers,24
64891,Pushing Two Fingers Away,4
142944,Rolling Hand Forward,6
14642,Swiping Up,16
84896,Thumb Up,18
24617,Turning Hand Counterclockwise,20
70153,Zooming In With Full Hand,21
67589,Rolling Hand Backward,5
52186,Rolling Hand Backward,5
34938,Sliding Two Fingers Up,11
20616,Zooming Out With Two Fingers,24
114742,Sliding Two Fingers Up,11
33109,Sliding Two Fingers Right,10
57261,Thumb Down,17
135689,Turning Hand Counterclockwise,20
65397,Pushing Two Fingers Away,4
110286,Swiping Down,13
96849,Sliding Two Fingers Down,8
80354,Sliding Two Fingers Up,11
119802,Rolling Hand Forward,6
20651,Sliding Two Fingers Up,11
134923,Swiping Up,16
124165,Thumb Down,17
47640,Pushing Two Fingers Away,4
75388,Swiping Down,13
5214,Pulling Hand In,1
119332,Swiping Down,13
104118,Swiping Left,14
122421,Pulling Two Fingers In,2
58922,Pulling Hand In,1
57322,Sliding Two Fingers Up,11
143273,Pushing Two Fingers Away,4
89196,Sliding Two Fingers Up,11
2694,Swiping Up,16
27287,Zooming Out With Two Fingers,24
23054,Zooming Out With Two Fingers,24
92581,Shaking Hand,7
90857,Swiping Left,14
73363,Zooming In With Two Fingers,22
47186,Pushing Two Fingers Away,4
21224,Pushing Two Fingers Away,4
146127,Sliding Two Fingers Left,9
126809,Zooming Out With Full Hand,23
39620,Sliding Two Fingers Down,8
373,Swiping Right,15
117265,Zooming Out With Full Hand,23
75794,Rolling Hand Backward,5
135253,Stop Sign,12
18456,Sliding Two Fingers Up,11
131254,Zooming Out With Full Hand,23
73342,Swiping Left,14
100106,Swiping Right,15
36312,Zooming Out With Two Fingers,24
80043,Zooming Out With Two Fingers,24
2183,Swiping Left,14
70262,Swiping Left,14
3037,Sliding Two Fingers Right,10
69966,Rolling Hand Forward,6
47765,Pushing Two Fingers Away,4
97067,Thumb Up,18
6788,Swiping Right,15
126427,Swiping Down,13
49911,Swiping Up,16
18861,Swiping Right,15
95460,Pushing Hand Away,3
68722,Pulling Two Fingers In,2
4194,Pulling Two Fingers In,2
132655,Sliding Two Fingers Left,9
54113,Swiping Down,13
95102,Rolling Hand Backward,5
34052,Zooming Out With Full Hand,23
22981,Zooming In With Full Hand,21
105674,Thumb Up,18
68291,Pulling Hand In,1
1267,Zooming Out With Two Fingers,24
88447,Swiping Left,14
29138,Sliding Two Fingers Right,10
45187,Zooming In With Full Hand,21
60394,Rolling Hand Forward,6
47483,Sliding Two Fingers Left,9
15108,Stop Sign,12
76730,Thumb Down,17
95742,Swiping Left,14
91976,Pulling Two Fingers In,2
18924,Sliding Two Fingers Up,11
107313,Stop Sign,12
12975,Turning Hand Counterclockwise,20
1527,Stop Sign,12
3059,Sliding Two Fingers Right,10
11312,Thumb Up,18
107968,Swiping Down,13
147110,Rolling Hand Forward,6
34116,Rolling Hand Backward,5
51060,Pushing Two Fingers Away,4
13451,Zooming In With Two Fingers,22
24762,Thumb Up,18
61016,Zooming Out With Full Hand,23
86820,Shaking Hand,7
65267,Thumb Up,18
101156,Swiping Down,13
101058,Stop Sign,12
135622,Pulling Hand In,1
38273,Swiping Left,14
33425,Rolling Hand Forward,6
95322,Swiping Up,16
57554,Pulling Hand In,1
20652,Sliding Two Fingers Left,9
32521,Pulling Hand In,1
123164,Swiping Right,15
88822,Swiping Right,15
130009,Thumb Up,18
116693,Drumming Fingers,0
112969,Rolling Hand Forward,6
62971,Swiping Left,14
61462,Pushing Two Fingers Away,4
109032,Sliding Two Fingers Down,8
110852,Sliding Two Fingers Down,8
76757,Stop Sign,12
71389,Drumming Fingers,0
88758,Pulling Hand In,1
21888,Swiping Left,14
143783,Stop Sign,12
124604,Sliding Two Fingers Right,10
77185,Turning Hand Counterclockwise,20
48954,Pulling Hand In,1
59638,Zooming Out With Two Fingers,24
45983,Turning Hand Clockwise,19
104833,Swiping Down,13
64283,Drumming Fingers,0
46647,Zooming In With Full Hand,21
80417,Sliding Two Fingers Down,8
31830,Drumming Fingers,0
114199,Rolling Hand Forward,6
132077,Swiping Right,15
62198,Swiping Down,13
75632,Pulling Two Fingers In,2
73625,Turning Hand Clockwise,19
138203,Zooming Out With Two Fingers,24
78424,Swiping Right,15
59341,Thumb Down,17
14294,Pushing Two Fingers Away,4
17021,Pulling Two Fingers In,2
78117,Sliding Two Fingers Down,8
2608,Swiping Down,13
49962,Shaking Hand,7
1187,Swiping Down,13
135481,Thumb Up,18
114588,Drumming Fingers,0
125088,Rolling Hand Forward,6
131890,Zooming In With Two Fingers,22
119700,Zooming Out With Full Hand,23
75926,Sliding Two Fingers Right,10
120188,Sliding Two Fingers Left,9
68927,Zooming In With Two Fingers,22
129338,Rolling Hand Forward,6
92208,Thumb Down,17
104651,Thumb Up,18
105200,Pushing Two Fingers Away,4
23429,Swiping Right,15
142921,Pushing Two Fingers Away,4
124380,Zooming In With Two Fingers,22
42467,Swiping Right,15
117919,Thumb Down,17
78173,Rolling Hand Forward,6
10071,Zooming In With Two Fingers,22
135843,Sliding Two Fingers Left,9
55370,Zooming Out With Full Hand,23
27797,Zooming In With Two Fingers,22
140813,Sliding Two Fingers Right,10
82002,Sliding Two Fingers Left,9
79792,Sliding Two Fingers Left,9
77628,Rolling Hand Backward,5
129059,Sliding Two Fingers Left,9
96999,Swiping Up,16
82106,Thumb Up,18
125669,Thumb Down,17
65223,Pushing Two Fingers Away,4
129784,Zooming In With Full Hand,21
8457,Swiping Right,15
137333,Drumming Fingers,0
8156,Sliding Two Fingers Up,11
104332,Swiping Down,13
10785,Sliding Two Fingers Down,8
85682,Zooming Out With Full Hand,23
20983,Rolling Hand Backward,5
25689,Pushing Hand Away,3
47392,Stop Sign,12
